Time,Channel A
0.03776000,-1.42521400
0.03808000,-1.51432800
0.03840000,-1.42521400
0.03872000,-1.51432800
0.03904000,-1.42521400
0.03936000,-1.42521400
0.03968000,-1.51432800
0.04000000,-1.51432800
0.04032000,-1.51432800
0.04064000,-1.51432800
0.04096000,-1.51432800
0.04128000,-1.42521400
0.04160000,-1.42521400
0.04192000,-1.51432800
0.04224000,-1.51432800
0.04256000,-1.51432800
0.04288000,-1.51432800
0.04320000,-1.42521400
0.04352000,-1.42521400
0.04384000,-1.42521400
0.04416000,-1.51432800
0.04448000,-1.51432800
0.04480000,-1.51432800
0.04512000,-1.42521400
0.04544000,-1.51432800
0.04576000,-1.42521400
0.04608000,-1.51432800
0.04640000,-1.51432800
0.04672000,-1.51432800
0.04704000,-1.51432800
0.04736000,-1.51432800
0.04768000,-1.51432800
0.04800000,-1.51432800
0.04832000,-1.42521400
0.04864000,-1.42521400
0.04896000,-1.51432800
0.04928000,-1.51432800
0.04960000,-1.51432800
0.04992000,-1.42521400
0.05024000,-1.51432800
0.05056000,-1.42521400
0.05088000,-1.42521400
0.05120000,-1.51432800
0.05152000,-1.51432800
0.05184000,-1.42521400
0.05216000,-1.51432800
0.05248000,-1.51432800
0.05280000,-1.51432800
0.05312000,-1.42521400
0.05344000,-1.51432800
0.05376000,-1.42521400
0.05408000,-1.51432800
0.05440000,-1.42521400
0.05472000,-1.51432800
0.05504000,-1.51432800
0.05536000,-1.42521400
0.05568000,-1.51432800
0.05600000,-1.51432800
0.05632000,-1.42521400
0.05664000,-1.51432800
0.05696000,-1.51432800
0.05728000,-1.51432800
0.05760000,-1.51432800
0.05792000,-1.51432800
0.05824000,-1.42521400
0.05856000,-1.51432800
0.05888000,-1.51432800
0.05920000,-1.51432800
0.05952000,-1.51432800
0.05984000,-1.51432800
0.06016000,-1.51432800
0.06048000,-1.51432800
0.06080000,-1.42521400
0.06112000,-1.51432800
0.06144000,-1.42521400
0.06176000,-1.42521400
0.06208000,-1.42521400
0.06240000,-1.51432800
0.06272000,-1.42521400
0.06304000,-1.51432800
0.06336000,-1.42521400
0.06368000,-1.51432800
0.06400000,-1.42521400
0.06432000,-1.42521400
0.06464000,-1.51432800
0.06496000,-1.42521400
0.06528000,-1.51432800
0.06560000,-1.51432800
0.06592000,-1.51432800
0.06624000,-1.42521400
0.06656000,-1.51432800
0.06688000,-1.51432800
0.06720000,-1.51432800
0.06752000,-1.51432800
0.06784000,-1.51432800
0.06816000,-1.42521400
0.06848000,-1.42521400
0.06880000,-1.51432800
0.06912000,-1.51432800
0.06944000,-1.51432800
0.06976000,-1.51432800
0.07008000,-1.42521400
0.07040000,-1.51432800
0.07072000,-1.51432800
0.07104000,-1.51432800
0.07136000,-1.42521400
0.07168000,-1.51432800
0.07200000,-1.51432800
0.07232000,-1.51432800
0.07264000,-1.51432800
0.07296000,-1.42521400
0.07328000,-1.51432800
0.07360000,-1.42521400
0.07392000,-1.51432800
0.07424000,-1.51432800
0.07456000,-1.51432800
0.07488000,-1.51432800
0.07520000,-1.51432800
0.07552000,-1.42521400
0.07584000,-1.51432800
0.07616000,-1.51432800
0.07648000,-1.51432800
0.07680000,-1.51432800
0.07712000,-1.42521400
0.07744000,-1.51432800
0.07776000,-1.51432800
0.07808000,-1.42521400
0.07840000,-1.42521400
0.07872000,-1.51432800
0.07904000,-1.42521400
0.07936000,-1.51432800
0.07968000,-1.51432800
0.08000000,-1.51432800
0.08032000,-1.51432800
0.08064000,-1.51432800
0.08096000,-1.51432800
0.08128000,-1.42521400
0.08160000,-1.51432800
0.08192000,-1.51432800
0.08224000,-1.42521400
0.08256000,-1.51432800
0.08288000,-1.51432800
0.08320000,-1.51432800
0.08352000,-1.51432800
0.08384000,-1.51432800
0.08416000,-1.51432800
0.08448000,-1.42521400
0.08480000,-1.42521400
0.08512000,-1.51432800
0.08544000,-1.51432800
0.08576000,-1.42521400
0.08608000,-1.51432800
0.08640000,-1.51432800
0.08672000,-1.51432800
0.08704000,-1.42521400
0.08736000,-1.51432800
0.08768000,-1.51432800
0.08800000,-1.42521400
0.08832000,-1.51432800
0.08864000,-1.51432800
0.08896000,-1.51432800
0.08928000,-1.51432800
0.08960000,-1.51432800
0.08992000,-1.51432800
0.09024000,-1.42521400
0.09056000,-1.51432800
0.09088000,-1.51432800
0.09120000,-1.42521400
0.09152000,-1.42521400
0.09184000,-1.51432800
0.09216000,-1.51432800
0.09248000,-1.51432800
0.09280000,-1.51432800
0.09312000,-1.42521400
0.09344000,-1.42521400
0.09376000,-1.51432800
0.09408000,-1.42521400
0.09440000,-1.51432800
0.09472000,-1.51432800
0.09504000,-1.51432800
0.09536000,-1.51432800
0.09568000,-1.42521400
0.09600000,-1.51432800
0.09632000,-1.51432800
0.09664000,-1.51432800
0.09696000,-1.42521400
0.09728000,-1.51432800
0.09760000,-1.42521400
0.09792000,-1.42521400
0.09824000,-1.51432800
0.09856000,-1.42521400
0.09888000,-1.51432800
0.09920000,-1.51432800
0.09952000,-1.51432800
0.09984000,-1.51432800
0.10016000,-1.51432800
0.10048000,-1.51432800
0.10080000,-1.51432800
0.10112000,-1.51432800
0.10144000,-1.51432800
0.10176000,-1.42521400
0.10208000,-1.51432800
0.10240000,-1.42521400
0.10272000,-1.42521400
0.10304000,-1.51432800
0.10336000,-1.51432800
0.10368000,-1.42521400
0.10400000,-1.51432800
0.10432000,-1.42521400
0.10464000,-1.51432800
0.10496000,-1.51432800
0.10528000,-1.51432800
0.10560000,-1.51432800
0.10592000,-1.42521400
0.10624000,-1.51432800
0.10656000,-1.51432800
0.10688000,-1.51432800
0.10720000,-1.42521400
0.10752000,-1.51432800
0.10784000,-1.42521400
0.10816000,-1.51432800
0.10848000,-1.51432800
0.10880000,-1.51432800
0.10912000,-1.51432800
0.10944000,-1.42521400
0.10976000,-1.51432800
0.11008000,-1.51432800
0.11040000,-1.51432800
0.11072000,-1.51432800
0.11104000,-1.42521400
0.11136000,-1.51432800
0.11168000,-1.51432800
0.11200000,-1.51432800
0.11232000,-1.42521400
0.11264000,-1.51432800
0.11296000,-1.42521400
0.11328000,-1.51432800
0.11360000,-1.51432800
0.11392000,-1.51432800
0.11424000,-1.42521400
0.11456000,-1.42521400
0.11488000,-1.51432800
0.11520000,-1.51432800
0.11552000,-1.51432800
0.11584000,-1.51432800
0.11616000,-1.51432800
0.11648000,-1.42521400
0.11680000,-1.51432800
0.11712000,-1.42521400
0.11744000,-1.42521400
0.11776000,-1.51432800
0.11808000,-1.42521400
0.11840000,-1.51432800
0.11872000,-1.42521400
0.11904000,-1.51432800
0.11936000,-1.51432800
0.11968000,-1.42521400
0.12000000,-1.51432800
0.12032000,-1.51432800
0.12064000,-1.51432800
0.12096000,-1.42521400
0.12128000,-1.42521400
0.12160000,-1.51432800
0.12192000,-1.51432800
0.12224000,-1.42521400
0.12256000,-1.51432800
0.12288000,-1.51432800
0.12320000,-1.51432800
0.12352000,-1.42521400
0.12384000,-1.42521400
0.12416000,-1.51432800
0.12448000,-1.51432800
0.12480000,-1.51432800
0.12512000,-1.51432800
0.12544000,-1.42521400
0.12576000,-1.51432800
0.12608000,-1.51432800
0.12640000,-1.51432800
0.12672000,-1.51432800
0.12704000,-1.51432800
0.12736000,-1.51432800
0.12768000,-1.51432800
0.12800000,-1.51432800
0.12832000,-1.51432800
0.12864000,-1.51432800
0.12896000,-1.51432800
0.12928000,-1.51432800
0.12960000,-1.42521400
0.12992000,-1.51432800
0.13024000,-1.51432800
0.13056000,-1.51432800
0.13088000,-1.42521400
0.13120000,-1.42521400
0.13152000,-1.51432800
0.13184000,-1.51432800
0.13216000,-1.51432800
0.13248000,-1.51432800
0.13280000,-1.51432800
0.13312000,-1.51432800
0.13344000,-1.51432800
0.13376000,-1.51432800
0.13408000,-1.51432800
0.13440000,-1.42521400
0.13472000,-1.42521400
0.13504000,-1.51432800
0.13536000,-1.51432800
0.13568000,-1.51432800
0.13600000,-1.51432800
0.13632000,-1.51432800
0.13664000,-1.42521400
0.13696000,-1.42521400
0.13728000,-1.51432800
0.13760000,-1.42521400
0.13792000,-1.51432800
0.13824000,-1.42521400
0.13856000,-1.51432800
0.13888000,-1.51432800
0.13920000,-1.51432800
0.13952000,-1.51432800
0.13984000,-1.51432800
0.14016000,-1.42521400
0.14048000,-1.42521400
0.14080000,-1.51432800
0.14112000,-1.51432800
0.14144000,-1.51432800
0.14176000,-1.51432800
0.14208000,-1.51432800
0.14240000,-1.51432800
0.14272000,-1.42521400
0.14304000,-1.51432800
0.14336000,-1.51432800
0.14368000,-1.51432800
0.14400000,-1.51432800
0.14432000,-1.51432800
0.14464000,-1.51432800
0.14496000,-1.51432800
0.14528000,-1.51432800
0.14560000,-1.42521400
0.14592000,-1.51432800
0.14624000,-1.51432800
0.14656000,-1.51432800
0.14688000,-1.42521400
0.14720000,-1.51432800
0.14752000,-1.51432800
0.14784000,-1.51432800
0.14816000,-1.51432800
0.14848000,-1.51432800
0.14880000,-1.51432800
0.14912000,-1.51432800
0.14944000,-1.42521400
0.14976000,-1.51432800
0.15008000,-1.51432800
0.15040000,-1.51432800
0.15072000,-1.42521400
0.15104000,-1.51432800
0.15136000,-1.51432800
0.15168000,-1.51432800
0.15200000,-1.42521400
0.15232000,-1.51432800
0.15264000,-1.42521400
0.15296000,-1.42521400
0.15328000,-1.51432800
0.15360000,-1.51432800
0.15392000,-1.51432800
0.15424000,-1.42521400
0.15456000,-1.51432800
0.15488000,-1.51432800
0.15520000,-1.51432800
0.15552000,-1.51432800
0.15584000,-1.51432800
0.15616000,-1.42521400
0.15648000,-1.51432800
0.15680000,-1.51432800
0.15712000,-1.51432800
0.15744000,-1.51432800
0.15776000,-1.42521400
0.15808000,-1.51432800
0.15840000,-1.42521400
0.15872000,-1.42521400
0.15904000,-1.51432800
0.15936000,-1.51432800
0.15968000,-1.51432800
0.16000000,-1.51432800
0.16032000,-1.51432800
0.16064000,-1.42521400
0.16096000,-1.51432800
0.16128000,-1.51432800
0.16160000,-1.51432800
0.16192000,-1.51432800
0.16224000,-1.51432800
0.16256000,-1.42521400
0.16288000,-1.51432800
0.16320000,-1.51432800
0.16352000,-1.42521400
0.16384000,-1.51432800
0.16416000,-1.51432800
0.16448000,-1.42521400
0.16480000,-1.51432800
0.16512000,-1.42521400
0.16544000,-1.51432800
0.16576000,-1.51432800
0.16608000,-1.51432800
0.16640000,-1.51432800
0.16672000,-1.42521400
0.16704000,-1.51432800
0.16736000,-1.51432800
0.16768000,-1.51432800
0.16800000,-1.42521400
0.16832000,-1.42521400
0.16864000,-1.51432800
0.16896000,-1.42521400
0.16928000,-1.42521400
0.16960000,-1.51432800
0.16992000,-1.51432800
0.17024000,-1.51432800
0.17056000,-1.51432800
0.17088000,-1.42521400
0.17120000,-1.51432800
0.17152000,-1.42521400
0.17184000,-1.51432800
0.17216000,-1.51432800
0.17248000,-1.51432800
0.17280000,-1.51432800
0.17312000,-1.51432800
0.17344000,-1.51432800
0.17376000,-1.51432800
0.17408000,-1.42521400
0.17440000,-1.51432800
0.17472000,-1.51432800
0.17504000,-1.51432800
0.17536000,-1.51432800
0.17568000,-1.51432800
0.17600000,-1.51432800
0.17632000,-1.51432800
0.17664000,-1.51432800
0.17696000,-1.42521400
0.17728000,-1.42521400
0.17760000,-1.42521400
0.17792000,-1.51432800
0.17824000,-1.51432800
0.17856000,-1.51432800
0.17888000,-1.51432800
0.17920000,-1.51432800
0.17952000,-1.42521400
0.17984000,-1.51432800
0.18016000,-1.51432800
0.18048000,-1.51432800
0.18080000,-1.51432800
0.18112000,-1.42521400
0.18144000,-1.51432800
0.18176000,-1.51432800
0.18208000,-1.51432800
0.18240000,-1.51432800
0.18272000,-1.51432800
0.18304000,-1.42521400
0.18336000,-1.51432800
0.18368000,-1.51432800
0.18400000,-1.51432800
0.18432000,-1.51432800
0.18464000,-1.42521400
0.18496000,-1.42521400
0.18528000,-1.51432800
0.18560000,-1.42521400
0.18592000,-1.51432800
0.18624000,-1.51432800
0.18656000,-1.51432800
0.18688000,-1.51432800
0.18720000,-1.51432800
0.18752000,-1.51432800
0.18784000,-1.51432800
0.18816000,-1.51432800
0.18848000,-1.51432800
0.18880000,-1.51432800
0.18912000,-1.42521400
0.18944000,-1.51432800
0.18976000,-1.42521400
0.19008000,-1.51432800
0.19040000,-1.51432800
0.19072000,-1.51432800
0.19104000,-1.51432800
0.19136000,-1.51432800
0.19168000,-1.51432800
0.19200000,-1.51432800
0.19232000,-1.51432800
0.19264000,-1.51432800
0.19296000,-1.51432800
0.19328000,-1.51432800
0.19360000,-1.42521400
0.19392000,-1.42521400
0.19424000,-1.51432800
0.19456000,-1.51432800
0.19488000,-1.51432800
0.19520000,-1.51432800
0.19552000,-1.51432800
0.19584000,-1.51432800
0.19616000,-1.51432800
0.19648000,-1.51432800
0.19680000,-1.51432800
0.19712000,-1.51432800
0.19744000,-1.51432800
0.19776000,-1.51432800
0.19808000,-1.51432800
0.19840000,-1.51432800
0.19872000,-1.42521400
0.19904000,-1.51432800
0.19936000,-1.42521400
0.19968000,-1.51432800
0.20000000,-1.51432800
0.20032000,-1.51432800
0.20064000,-1.51432800
0.20096000,-1.51432800
0.20128000,-1.51432800
0.20160000,-1.51432800
0.20192000,-1.51432800
0.20224000,-1.51432800
0.20256000,-1.51432800
0.20288000,-1.51432800
0.20320000,-1.51432800
0.20352000,-1.42521400
0.20384000,-1.51432800
0.20416000,-1.51432800
0.20448000,-1.51432800
0.20480000,-1.51432800
0.20512000,-1.51432800
0.20544000,-1.51432800
0.20576000,-1.51432800
0.20608000,-1.51432800
0.20640000,-1.42521400
0.20672000,-1.42521400
0.20704000,-1.51432800
0.20736000,-1.51432800
0.20768000,-1.51432800
0.20800000,-1.51432800
0.20832000,-1.51432800
0.20864000,-1.42521400
0.20896000,-1.51432800
0.20928000,-1.51432800
0.20960000,-1.51432800
0.20992000,-1.51432800
0.21024000,-1.51432800
0.21056000,-1.51432800
0.21088000,-1.51432800
0.21120000,-1.51432800
0.21152000,-1.51432800
0.21184000,-1.51432800
0.21216000,-1.51432800
0.21248000,-1.51432800
0.21280000,-1.51432800
0.21312000,-1.51432800
0.21344000,-1.51432800
0.21376000,-1.42521400
0.21408000,-1.42521400
0.21440000,-1.51432800
0.21472000,-1.51432800
0.21504000,-1.51432800
0.21536000,-1.51432800
0.21568000,-1.51432800
0.21600000,-1.42521400
0.21632000,-1.51432800
0.21664000,-1.51432800
0.21696000,-1.51432800
0.21728000,-1.51432800
0.21760000,-1.42521400
0.21792000,-1.51432800
0.21824000,-1.51432800
0.21856000,-1.51432800
0.21888000,-1.51432800
0.21920000,-1.51432800
0.21952000,-1.51432800
0.21984000,-1.51432800
0.22016000,-1.51432800
0.22048000,-1.51432800
0.22080000,-1.51432800
0.22112000,-1.51432800
0.22144000,-1.51432800
0.22176000,-1.51432800
0.22208000,-1.42521400
0.22240000,-1.51432800
0.22272000,-1.51432800
0.22304000,-1.51432800
0.22336000,-1.42521400
0.22368000,-1.42521400
0.22400000,-1.51432800
0.22432000,-1.51432800
0.22464000,-1.51432800
0.22496000,-1.51432800
0.22528000,-1.51432800
0.22560000,-1.51432800
0.22592000,-1.51432800
0.22624000,-1.51432800
0.22656000,-1.42521400
0.22688000,-1.51432800
0.22720000,-1.51432800
0.22752000,-1.51432800
0.22784000,-1.42521400
0.22816000,-1.51432800
0.22848000,-1.51432800
0.22880000,-1.51432800
0.22912000,-1.42521400
0.22944000,-1.51432800
0.22976000,-1.51432800
0.23008000,-1.51432800
0.23040000,-1.51432800
0.23072000,-1.51432800
0.23104000,-1.51432800
0.23136000,-1.51432800
0.23168000,-1.51432800
0.23200000,-1.51432800
0.23232000,-1.42521400
0.23264000,-1.42521400
0.23296000,-1.42521400
0.23328000,-1.51432800
0.23360000,-1.51432800
0.23392000,-1.51432800
0.23424000,-1.51432800
0.23456000,-1.51432800
0.23488000,-1.51432800
0.23520000,-1.42521400
0.23552000,-1.51432800
0.23584000,-1.42521400
0.23616000,-1.42521400
0.23648000,-1.51432800
0.23680000,-1.51432800
0.23712000,-1.42521400
0.23744000,-1.51432800
0.23776000,-1.51432800
0.23808000,-1.51432800
0.23840000,-1.51432800
0.23872000,-1.51432800
0.23904000,-1.42521400
0.23936000,-1.42521400
0.23968000,-1.51432800
0.24000000,-1.51432800
0.24032000,-1.51432800
0.24064000,-1.42521400
0.24096000,-1.51432800
0.24128000,-1.42521400
0.24160000,-1.51432800
0.24192000,-1.51432800
0.24224000,-1.42521400
0.24256000,-1.51432800
0.24288000,-1.51432800
0.24320000,-1.51432800
0.24352000,-1.51432800
0.24384000,-1.51432800
0.24416000,-1.51432800
0.24448000,-1.51432800
0.24480000,-1.51432800
0.24512000,-1.51432800
0.24544000,-1.42521400
0.24576000,-1.51432800
0.24608000,-1.42521400
0.24640000,-1.42521400
0.24672000,-1.51432800
0.24704000,-1.51432800
0.24736000,-1.51432800
0.24768000,-1.51432800
0.24800000,-1.51432800
0.24832000,-1.51432800
0.24864000,-1.51432800
0.24896000,-1.51432800
0.24928000,-1.51432800
0.24960000,-1.51432800
0.24992000,-1.51432800
0.25024000,-1.42521400
0.25056000,-1.51432800
0.25088000,-1.51432800
0.25120000,-1.51432800
0.25152000,-1.51432800
0.25184000,-1.51432800
0.25216000,-1.51432800
0.25248000,-1.51432800
0.25280000,-1.51432800
0.25312000,-1.51432800
0.25344000,-1.42521400
0.25376000,-1.51432800
0.25408000,-1.51432800
0.25440000,-1.51432800
0.25472000,-1.51432800
0.25504000,-1.51432800
0.25536000,-1.51432800
0.25568000,-1.42521400
0.25600000,-1.42521400
0.25632000,-1.51432800
0.25664000,-1.51432800
0.25696000,-1.42521400
0.25728000,-1.51432800
0.25760000,-1.51432800
0.25792000,-1.51432800
0.25824000,-1.51432800
0.25856000,-1.51432800
0.25888000,-1.42521400
0.25920000,-1.51432800
0.25952000,-1.51432800
0.25984000,-1.42521400
0.26016000,-1.51432800
0.26048000,-1.51432800
0.26080000,-1.51432800
0.26112000,-1.51432800
0.26144000,-1.42521400
0.26176000,-1.42521400
0.26208000,-1.51432800
0.26240000,-1.51432800
0.26272000,-1.42521400
0.26304000,-1.42521400
0.26336000,-1.51432800
0.26368000,-1.51432800
0.26400000,-1.42521400
0.26432000,-1.51432800
0.26464000,-1.42521400
0.26496000,-1.51432800
0.26528000,-1.42521400
0.26560000,-1.51432800
0.26592000,-1.51432800
0.26624000,-1.51432800
0.26656000,-1.51432800
0.26688000,-1.51432800
0.26720000,-1.51432800
0.26752000,-1.51432800
0.26784000,-1.51432800
0.26816000,-1.42521400
0.26848000,-1.42521400
0.26880000,-1.42521400
0.26912000,-1.42521400
0.26944000,-1.51432800
0.26976000,-1.51432800
0.27008000,-1.42521400
0.27040000,-1.51432800
0.27072000,-1.51432800
0.27104000,-1.51432800
0.27136000,-1.51432800
0.27168000,-1.51432800
0.27200000,-1.42521400
0.27232000,-1.51432800
0.27264000,-1.51432800
0.27296000,-1.51432800
0.27328000,-1.51432800
0.27360000,-1.51432800
0.27392000,-1.42521400
0.27424000,-1.51432800
0.27456000,-1.51432800
0.27488000,-1.51432800
0.27520000,-1.51432800
0.27552000,-1.51432800
0.27584000,-1.42521400
0.27616000,-1.51432800
0.27648000,-1.51432800
0.27680000,-1.51432800
0.27712000,-1.51432800
0.27744000,-1.42521400
0.27776000,-1.51432800
0.27808000,-1.51432800
0.27840000,-1.51432800
0.27872000,-1.42521400
0.27904000,-1.51432800
0.27936000,-1.51432800
0.27968000,-1.42521400
0.28000000,-1.51432800
0.28032000,-1.51432800
0.28064000,-1.51432800
0.28096000,-1.51432800
0.28128000,-1.51432800
0.28160000,-1.42521400
0.28192000,-1.42521400
0.28224000,-1.51432800
0.28256000,-1.42521400
0.28288000,-1.51432800
0.28320000,-1.51432800
0.28352000,-1.42521400
0.28384000,-1.42521400
0.28416000,-1.42521400
0.28448000,-1.42521400
0.28480000,-1.51432800
0.28512000,-1.51432800
0.28544000,-1.42521400
0.28576000,-1.51432800
0.28608000,-1.51432800
0.28640000,-1.42521400
0.28672000,-1.51432800
0.28704000,-1.51432800
0.28736000,-1.42521400
0.28768000,-1.42521400
0.28800000,-1.51432800
0.28832000,-1.42521400
0.28864000,-1.42521400
0.28896000,-1.51432800
0.28928000,-1.51432800
0.28960000,-1.51432800
0.28992000,-1.51432800
0.29024000,-1.51432800
0.29056000,-1.51432800
0.29088000,-1.42521400
0.29120000,-1.51432800
0.29152000,-1.51432800
0.29184000,-1.42521400
0.29216000,-1.51432800
0.29248000,-1.51432800
0.29280000,-1.51432800
0.29312000,-1.51432800
0.29344000,-1.51432800
0.29376000,-1.51432800
0.29408000,-1.42521400
0.29440000,-1.51432800
0.29472000,-1.51432800
0.29504000,-1.42521400
0.29536000,-1.51432800
0.29568000,-1.51432800
0.29600000,-1.51432800
0.29632000,-1.51432800
0.29664000,-1.42521400
0.29696000,-1.51432800
0.29728000,-1.51432800
0.29760000,-1.51432800
0.29792000,-1.42521400
0.29824000,-1.51432800
0.29856000,-1.51432800
0.29888000,-1.51432800
0.29920000,-1.51432800
0.29952000,-1.42521400
0.29984000,-1.51432800
0.30016000,-1.51432800
0.30048000,-1.42521400
0.30080000,-1.42521400
0.30112000,-1.51432800
0.30144000,-1.51432800
0.30176000,-1.51432800
0.30208000,-1.51432800
0.30240000,-1.42521400
0.30272000,-1.51432800
0.30304000,-1.51432800
0.30336000,-1.51432800
0.30368000,-1.51432800
0.30400000,-1.51432800
0.30432000,-1.51432800
0.30464000,-1.51432800
0.30496000,-1.51432800
0.30528000,-1.51432800
0.30560000,-1.42521400
0.30592000,-1.51432800
0.30624000,-1.51432800
0.30656000,-1.42521400
0.30688000,-1.51432800
0.30720000,-1.42521400
0.30752000,-1.42521400
0.30784000,-1.51432800
0.30816000,-1.51432800
0.30848000,-1.42521400
0.30880000,-1.42521400
0.30912000,-1.51432800
0.30944000,-1.51432800
0.30976000,-1.51432800
0.31008000,-1.42521400
0.31040000,-1.51432800
0.31072000,-1.42521400
0.31104000,-1.51432800
0.31136000,-1.51432800
0.31168000,-1.51432800
0.31200000,-1.51432800
0.31232000,-1.51432800
0.31264000,-1.42521400
0.31296000,-1.42521400
0.31328000,-1.51432800
0.31360000,-1.51432800
0.31392000,-1.51432800
0.31424000,-1.42521400
0.31456000,-1.51432800
0.31488000,-1.51432800
0.31520000,-1.51432800
0.31552000,-1.42521400
0.31584000,-1.42521400
0.31616000,-1.51432800
0.31648000,-1.51432800
0.31680000,-1.51432800
0.31712000,-1.42521400
0.31744000,-1.51432800
0.31776000,-1.51432800
0.31808000,-1.42521400
0.31840000,-1.51432800
0.31872000,-1.51432800
0.31904000,-1.51432800
0.31936000,-1.51432800
0.31968000,-1.51432800
0.32000000,-1.51432800
0.32032000,-1.42521400
0.32064000,-1.51432800
0.32096000,-1.51432800
0.32128000,-1.51432800
0.32160000,-1.51432800
0.32192000,-1.51432800
0.32224000,-1.42521400
0.32256000,-1.42521400
0.32288000,-1.51432800
0.32320000,-1.51432800
0.32352000,-1.51432800
0.32384000,-1.51432800
0.32416000,-1.42521400
0.32448000,-1.51432800
0.32480000,-1.51432800
0.32512000,-1.51432800
0.32544000,-1.51432800
0.32576000,-1.51432800
0.32608000,-1.51432800
0.32640000,-1.42521400
0.32672000,-1.51432800
0.32704000,-1.51432800
0.32736000,-1.51432800
0.32768000,-1.51432800
0.32800000,-1.51432800
0.32832000,-1.51432800
0.32864000,-1.51432800
0.32896000,-1.51432800
0.32928000,-1.51432800
0.32960000,-1.51432800
0.32992000,-1.51432800
0.33024000,-1.51432800
0.33056000,-1.42521400
0.33088000,-1.42521400
0.33120000,-1.51432800
0.33152000,-1.51432800
0.33184000,-1.51432800
0.33216000,-1.51432800
0.33248000,-1.51432800
0.33280000,-1.51432800
0.33312000,-1.51432800
0.33344000,-1.51432800
0.33376000,-1.51432800
0.33408000,-1.51432800
0.33440000,-1.42521400
0.33472000,-1.51432800
0.33504000,-1.42521400
0.33536000,-1.51432800
0.33568000,-1.42521400
0.33600000,-1.51432800
0.33632000,-1.51432800
0.33664000,-1.51432800
0.33696000,-1.51432800
0.33728000,-1.51432800
0.33760000,-1.51432800
0.33792000,-1.51432800
0.33824000,-1.51432800
0.33856000,-1.51432800
0.33888000,-1.42521400
0.33920000,-1.42521400
0.33952000,-1.42521400
0.33984000,-1.51432800
0.34016000,-1.51432800
0.34048000,-1.51432800
0.34080000,-1.42521400
0.34112000,-1.51432800
0.34144000,-1.42521400
0.34176000,-1.51432800
0.34208000,-1.51432800
0.34240000,-1.51432800
0.34272000,-1.51432800
0.34304000,-1.51432800
0.34336000,-1.51432800
0.34368000,-1.51432800
